   GoodVibes v3.0.1 2023/07/27 21:06:35
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1064_reactant_2,-133.943214,0.067204,-133.871163,0.029470,0.029472,-133.900633,-133.900635,
o  ts_endo_1065_reactant_1,-233.398403,0.117596,-233.273965,0.035986,0.035883,-233.309950,-233.309847,
o  ts_endo_1065_reactant_2,-538.184668,0.041008,-538.139123,0.030049,0.030050,-538.169171,-538.169173,
o  ts_endo_1066_reactant_1,-308.613887,0.122874,-308.483371,0.038203,0.037955,-308.521573,-308.521325,
o  ts_endo_1066_reactant_2,-538.183598,0.040962,-538.138094,0.030061,0.030063,-538.168155,-538.168156,
o  ts_endo_1067_reactant_1,-286.321421,0.089552,-286.225001,0.036755,0.036578,-286.261756,-286.261580,
o  ts_endo_1067_reactant_2,-538.184340,0.040997,-538.138807,0.030048,0.030050,-538.168855,-538.168856,
o  ts_endo_1068_reactant_1,-653.688722,0.081595,-653.600882,0.035427,0.035423,-653.636310,-653.636305,
o  ts_endo_1068_reactant_2,-538.185969,0.041055,-538.140381,0.030040,0.030042,-538.170422,-538.170423,
o  ts_endo_1069_reactant_1,-2767.692678,0.081065,-2767.605143,0.036877,0.036842,-2767.642020,-2767.641985,
