   GoodVibes v3.0.1 2023/07/26 15:35:16
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-427-2_reactant_2,-0.094815,-0.035940,0.038926,-0.051367,0.027188,0.027189,-0.078555,-0.078556,
o  ts-428-1_reactant_1,0.020465,0.024828,0.210234,0.245964,0.055753,0.053385,0.190211,0.192579,
o  ts-428-1_reactant_2,-0.095094,-0.036206,0.038948,-0.051625,0.027186,0.027187,-0.078811,-0.078812,
o  ts-429-2_reactant_1,0.070500,0.074600,0.265660,0.354498,0.065510,0.060683,0.288988,0.293815,
o  ts-429-2_reactant_2,-0.095858,-0.036959,0.038991,-0.052350,0.027179,0.027180,-0.079529,-0.079530,
o  ts-430-1_reactant_1,0.025526,0.029038,0.237797,0.280279,0.060248,0.056976,0.220031,0.223302,
o  ts-430-1_reactant_2,-0.097815,-0.038816,0.039128,-0.054166,0.027183,0.027184,-0.081349,-0.081350,
o  ts-431-1_reactant_1,-0.065099,-0.061512,0.198685,0.148516,0.055426,0.052877,0.093090,0.095639,
o  ts-431-1_reactant_2,-0.102530,-0.043192,0.039404,-0.058615,0.027164,0.027165,-0.085779,-0.085780,
o  ts-43-1_reactant_1,-0.057566,-0.052820,0.127649,0.080326,0.041949,0.041294,0.038377,0.039032,
o  ts-43-1_reactant_2,-0.093338,-0.034583,0.038861,-0.049939,0.027212,0.027213,-0.077151,-0.077152,
o  ts-432-2_reactant_1,0.066314,0.069787,0.248591,0.331795,0.062596,0.058067,0.269199,0.273728,
o  ts-432-2_reactant_2,-0.099588,-0.040485,0.039236,-0.055833,0.027178,0.027179,-0.083012,-0.083013,
o  ts-433-1_reactant_1,-0.038751,-0.036231,0.109477,0.080160,0.041681,0.040659,0.038479,0.039501,
o  ts-433-1_reactant_2,-0.100877,-0.041683,0.039304,-0.057065,0.027162,0.027163,-0.084227,-0.084228,
o  ts-434-2_reactant_1,-0.025366,-0.022053,0.081262,0.063891,0.037827,0.037504,0.026064,0.026387,
o  ts-434-2_reactant_2,-0.099600,-0.040445,0.039215,-0.055874,0.027169,0.027170,-0.083043,-0.083044,
o  ts-435-3_reactant_1,-0.024892,-0.020031,0.098879,0.082145,0.038037,0.037864,0.044108,0.044282,
o  ts-435-3_reactant_2,-0.093574,-0.034735,0.038839,-0.050206,0.027200,0.027201,-0.077406,-0.077407,
o  ts-436-1_reactant_1,-0.019336,-0.015314,0.126396,0.116974,0.042738,0.041871,0.074236,0.075104,
o  ts-436-1_reactant_2,-0.093266,-0.034433,0.038820,-0.049915,0.027204,0.027206,-0.077119,-0.077120,
o  ts-437-1_reactant_1,0.025491,0.029495,0.182728,0.221560,0.051414,0.049561,0.170147,0.172000,
o  ts-437-1_reactant_2,-0.095249,-0.036359,0.038954,-0.051764,0.027200,0.027201,-0.078965,-0.078966,
o  ts-438-1_reactant_1,-0.019963,-0.016700,0.154639,0.146820,0.048185,0.046746,0.098635,0.100074,
o  ts-438-1_reactant_2,-0.097777,-0.038770,0.039117,-0.054141,0.027182,0.027183,-0.081322,-0.081323,
o  ts-439-2_reactant_1,-0.113961,-0.111420,0.115197,0.011554,0.043676,0.042807,-0.032122,-0.031253,
o  ts-439-2_reactant_2,-0.102555,-0.043222,0.039405,-0.058647,0.027153,0.027154,-0.085800,-0.085801,
o  ts-4-3_reactant_1,-0.053256,-0.049968,0.193013,0.151935,0.046100,0.045123,0.105835,0.106812,
o  ts-4-3_reactant_2,-0.092862,-0.034139,0.038804,-0.049527,0.027205,0.027206,-0.076732,-0.076733,
o  ts-440-2_reactant_1,0.015163,0.018358,0.165446,0.192748,0.048607,0.047083,0.144141,0.145665,
o  ts-440-2_reactant_2,-0.101314,-0.042090,0.039334,-0.057472,0.027160,0.027161,-0.084632,-0.084633,
o  ts-441-1_reactant_1,-0.034152,-0.030929,0.100323,0.076570,0.044477,0.043119,0.032093,0.033451,
o  ts-441-1_reactant_2,-0.096148,-0.037287,0.039024,-0.052603,0.027186,0.027187,-0.079788,-0.079789,
o  ts-44-1_reactant_1,-0.052331,-0.048241,0.155124,0.114819,0.046761,0.045410,0.068058,0.069409,
o  ts-44-1_reactant_2,-0.093293,-0.034534,0.038855,-0.049900,0.027213,0.027214,-0.077113,-0.077114,
o  ts-442-1_reactant_1,-0.033031,-0.030480,0.072395,0.048291,0.040597,0.040012,0.007694,0.008279,
o  ts-442-1_reactant_2,-0.100374,-0.041234,0.039277,-0.056590,0.027162,0.027163,-0.083751,-0.083752,
o  ts-443-2_reactant_1,-0.035038,-0.030501,0.089748,0.064860,0.043841,0.042557,0.021019,0.022303,
o  ts-443-2_reactant_2,-0.093772,-0.035008,0.038895,-0.050342,0.027206,0.027207,-0.077548,-0.077549,
o  ts-444-1_reactant_1,-0.029811,-0.025984,0.117127,0.098413,0.046002,0.044735,0.052411,0.053678,
o  ts-444-1_reactant_2,-0.093857,-0.035084,0.038899,-0.050424,0.027205,0.027206,-0.077630,-0.077631,
o  ts-445-1_reactant_1,0.019852,0.023985,0.173096,0.206779,0.053039,0.050872,0.153740,0.155907,
o  ts-445-1_reactant_2,-0.094609,-0.035776,0.038942,-0.051136,0.027199,0.027200,-0.078335,-0.078336,
o  ts-446-1_reactant_1,-0.020141,-0.016375,0.144992,0.138380,0.052838,0.050160,0.085542,0.088220,
o  ts-446-1_reactant_2,-0.094387,-0.035616,0.038927,-0.050935,0.027192,0.027193,-0.078127,-0.078128,
o  ts-447-1_reactant_1,-0.118821,-0.116147,0.106079,-0.001185,0.047396,0.045829,-0.048580,-0.047014,
o  ts-447-1_reactant_2,-0.104108,-0.044711,0.039505,-0.060110,0.027136,0.027137,-0.087246,-0.087247,
o  ts-448-1_reactant_1,0.020287,0.023919,0.156287,0.189724,0.050899,0.049279,0.138825,0.140445,
o  ts-448-1_reactant_2,-0.096391,-0.037512,0.039049,-0.052824,0.027180,0.027181,-0.080004,-0.080005,
o  ts-449-2_reactant_1,-0.037377,-0.034581,0.063237,0.035817,0.043706,0.042684,-0.007889,-0.006867,
o  ts-449-2_reactant_2,-0.099266,-0.040211,0.039224,-0.055533,0.027163,0.027164,-0.082696,-0.082697,
o  ts-450-2_reactant_1,-0.031651,-0.028412,0.035373,0.012047,0.039554,0.039214,-0.027507,-0.027168,
o  ts-450-2_reactant_2,-0.101873,-0.042601,0.039364,-0.058005,0.027155,0.027156,-0.085160,-0.085161,
o  ts-451-2_reactant_1,-0.037108,-0.032505,0.052830,0.025280,0.042164,0.041624,-0.016883,-0.016344,
o  ts-451-2_reactant_2,-0.096165,-0.037245,0.039017,-0.052626,0.027188,0.027189,-0.079813,-0.079814,
o  ts-45-1_reactant_1,-0.003234,0.001326,0.211047,0.222601,0.054067,0.051804,0.168535,0.170797,
o  ts-45-1_reactant_2,-0.093923,-0.035116,0.038890,-0.050498,0.027208,0.027209,-0.077706,-0.077707,
o  ts-452-2_reactant_1,-0.031443,-0.027592,0.080442,0.060357,0.047715,0.045863,0.012642,0.014494,
o  ts-452-2_reactant_2,-0.096383,-0.037448,0.039033,-0.052828,0.027186,0.027187,-0.080014,-0.080015,
o  ts-453-1_reactant_1,0.018839,0.022912,0.136620,0.169409,0.053907,0.051546,0.115502,0.117863,
o  ts-453-1_reactant_2,-0.097125,-0.038134,0.039080,-0.053526,0.027182,0.027183,-0.080707,-0.080708,
o  ts-454-1_reactant_1,-0.026547,-0.023155,0.108184,0.094593,0.051391,0.049143,0.043202,0.045449,
o  ts-454-1_reactant_2,-0.100378,-0.041269,0.039295,-0.056575,0.027160,0.027161,-0.083735,-0.083736,
o  ts-455-1_reactant_1,-0.115429,-0.112817,0.068995,-0.035331,0.047025,0.045432,-0.082356,-0.080763,
o  ts-455-1_reactant_2,-0.104421,-0.044970,0.039523,-0.060402,0.027140,0.027141,-0.087542,-0.087543,
o  ts-456-1_reactant_1,0.011548,0.015017,0.119084,0.143497,0.051336,0.049207,0.092161,0.094290,
o  ts-456-1_reactant_2,-0.102922,-0.043659,0.039452,-0.058970,0.027147,0.027148,-0.086117,-0.086118,
o  ts-457-2_reactant_1,-0.027884,-0.024515,0.062456,0.044967,0.045812,0.044320,-0.000845,0.000647,
o  ts-457-2_reactant_2,-0.102838,-0.043558,0.039437,-0.058896,0.027155,0.027156,-0.086051,-0.086052,
o  ts-458-2_reactant_1,-0.016151,-0.011610,0.034639,0.027086,0.040852,0.040414,-0.013766,-0.013328,
o  ts-458-2_reactant_2,-0.102549,-0.043220,0.039406,-0.058641,0.027153,0.027154,-0.085793,-0.085794,
o  ts-459-1_reactant_1,-0.027019,-0.021845,0.051937,0.034983,0.044486,0.043391,-0.009503,-0.008408,
o  ts-459-1_reactant_2,-0.100238,-0.041141,0.039298,-0.056425,0.027169,0.027170,-0.083594,-0.083595,
o  ts-460-1_reactant_1,-0.016258,-0.011998,0.079731,0.075120,0.048738,0.046949,0.026382,0.028171,
o  ts-460-1_reactant_2,-0.097935,-0.038902,0.039132,-0.054287,0.027176,0.027177,-0.081463,-0.081464,
o  ts-461-1_reactant_1,0.033479,0.038238,0.135846,0.183618,0.055604,0.052899,0.128015,0.130719,
o  ts-461-1_reactant_2,-0.098778,-0.039675,0.039187,-0.055078,0.027171,0.027172,-0.082249,-0.082250,
o  ts-46-1_reactant_1,-0.041067,-0.037036,0.182906,0.155447,0.050970,0.048972,0.104477,0.106475,
o  ts-46-1_reactant_2,-0.092838,-0.034090,0.038803,-0.049505,0.027202,0.027203,-0.076707,-0.076708,
o  ts-462-1_reactant_1,-0.011763,-0.008195,0.107412,0.108962,0.053079,0.050494,0.055883,0.058469,
o  ts-462-1_reactant_2,-0.102605,-0.043352,0.039433,-0.058670,0.027150,0.027151,-0.085820,-0.085821,
o  ts-463-2_reactant_1,-0.098855,-0.095982,0.068244,-0.019195,0.048457,0.046695,-0.067651,-0.065890,
o  ts-463-2_reactant_2,-0.105110,-0.045588,0.039565,-0.061052,0.027136,0.027137,-0.088188,-0.088189,
o  ts-464-2_reactant_1,0.027504,0.030863,0.118322,0.159024,0.052823,0.050425,0.106201,0.108599,
o  ts-464-2_reactant_2,-0.103845,-0.044515,0.039511,-0.059836,0.027143,0.027144,-0.086979,-0.086980,
o  ts-465-2_reactant_1,0.014944,0.017879,0.155889,0.184238,0.051427,0.049778,0.132812,0.134460,
o  ts-465-2_reactant_2,-0.098069,-0.039067,0.039149,-0.054405,0.027174,0.027175,-0.081579,-0.081580,
o  ts-466-1_reactant_1,0.022249,0.025121,0.128114,0.162122,0.047546,0.046321,0.114577,0.115802,
o  ts-466-1_reactant_2,-0.100865,-0.041683,0.039312,-0.057042,0.027164,0.027165,-0.084206,-0.084207,
o  ts-467-2_reactant_1,0.013367,0.017862,0.145666,0.171990,0.050021,0.048618,0.121969,0.123372,
o  ts-467-2_reactant_2,-0.096386,-0.037461,0.039042,-0.052824,0.027183,0.027184,-0.080007,-0.080008,
o  ts-468-1_reactant_1,0.022863,0.027542,0.172717,0.209761,0.053975,0.051623,0.155786,0.158138,
o  ts-468-1_reactant_2,-0.095973,-0.037098,0.039019,-0.052441,0.027174,0.027175,-0.079615,-0.079616,
o  ts-469-1_reactant_1,0.073276,0.077709,0.228806,0.318909,0.060670,0.057392,0.258239,0.261517,
o  ts-469-1_reactant_2,-0.096867,-0.037925,0.039076,-0.053282,0.027167,0.027168,-0.080449,-0.080450,
o  ts-470-1_reactant_1,0.020274,0.024873,0.200700,0.236625,0.057048,0.054517,0.179577,0.182108,
o  ts-470-1_reactant_2,-0.103214,-0.043873,0.039448,-0.059271,0.027140,0.027141,-0.086411,-0.086412,
o  ts-471-1_reactant_1,-0.060553,-0.057025,0.161523,0.115499,0.054742,0.052335,0.060757,0.063164,
o  ts-471-1_reactant_2,-0.101219,-0.041977,0.039330,-0.057386,0.027154,0.027155,-0.084540,-0.084541,
o  ts-47-1_reactant_1,-0.138472,-0.135431,0.144033,0.017154,0.045767,0.044676,-0.028613,-0.027522,
o  ts-47-1_reactant_2,-0.102247,-0.042918,0.039377,-0.058373,0.027144,0.027145,-0.085518,-0.085519,
o  ts-472-1_reactant_1,0.063435,0.067919,0.211373,0.290525,0.058239,0.055073,0.232287,0.235453,
o  ts-472-1_reactant_2,-0.102752,-0.043456,0.039424,-0.058829,0.027147,0.027148,-0.085976,-0.085977,
o  ts-473-1_reactant_1,-0.029163,-0.026024,0.072499,0.052143,0.040536,0.039928,0.011606,0.012215,
o  ts-473-1_reactant_2,-0.098870,-0.039826,0.039176,-0.055180,0.027173,0.027174,-0.082353,-0.082354,
o  ts-474-2_reactant_1,-0.025587,-0.022944,0.044368,0.026144,0.036961,0.036833,-0.010816,-0.010689,
o  ts-474-2_reactant_2,-0.102438,-0.043181,0.039411,-0.058523,0.027153,0.027154,-0.085676,-0.085677,
o  ts-475-2_reactant_1,-0.023972,-0.019086,0.062049,0.046505,0.039389,0.038967,0.007116,0.007538,
o  ts-475-2_reactant_2,-0.094253,-0.035456,0.038897,-0.050826,0.027202,0.027203,-0.078028,-0.078029,
o  ts-476-1_reactant_1,-0.023190,-0.019398,0.089576,0.076559,0.044156,0.042891,0.032403,0.033668,
o  ts-476-1_reactant_2,-0.095356,-0.036480,0.038972,-0.051856,0.027196,0.027197,-0.079052,-0.079053,
o  ts-477-2_reactant_1,0.029350,0.033547,0.145501,0.187695,0.050803,0.048862,0.136892,0.138832,
o  ts-477-2_reactant_2,-0.095651,-0.036758,0.039013,-0.052111,0.027194,0.027195,-0.079305,-0.079306,
o  ts-478-1_reactant_1,-0.011789,-0.007653,0.117448,0.117364,0.048198,0.046387,0.069166,0.070977,
o  ts-478-1_reactant_2,-0.096823,-0.037903,0.039068,-0.053237,0.027181,0.027182,-0.080418,-0.080419,
o  ts-479-1_reactant_1,-0.109606,-0.106917,0.078179,-0.021534,0.043921,0.042596,-0.065455,-0.064129,
o  ts-479-1_reactant_2,-0.104909,-0.045428,0.039551,-0.060858,0.027147,0.027148,-0.088005,-0.088006,
o  ts-480-2_reactant_1,0.022906,0.026961,0.128363,0.162895,0.047940,0.046414,0.114955,0.116481,
o  ts-480-2_reactant_2,-0.100586,-0.041424,0.039291,-0.056790,0.027158,0.027159,-0.083948,-0.083949,
o  ts-481-2_reactant_1,-0.020660,-0.017769,0.099121,0.088568,0.044431,0.043233,0.044136,0.045335,
o  ts-481-2_reactant_2,-0.098182,-0.039203,0.039151,-0.054512,0.027178,0.027179,-0.081691,-0.081692,
o  ts-48-1_reactant_1,-0.000783,0.003077,0.194251,0.206717,0.049759,0.048391,0.156958,0.158326,
o  ts-48-1_reactant_2,-0.096698,-0.037744,0.039042,-0.053140,0.027179,0.027180,-0.080319,-0.080320,
o  ts-482-1_reactant_1,-0.019677,-0.016955,0.071606,0.061216,0.042322,0.041537,0.018894,0.019679,
o  ts-482-1_reactant_2,-0.102216,-0.042969,0.039393,-0.058319,0.027154,0.027155,-0.085473,-0.085474,
o  ts-483-2_reactant_1,-0.017322,-0.012353,0.088868,0.082128,0.047184,0.044880,0.034944,0.037248,
o  ts-483-2_reactant_2,-0.093553,-0.034794,0.038875,-0.050143,0.027206,0.027207,-0.077349,-0.077350,
o  ts-484-1_reactant_1,-0.012273,-0.007935,0.116311,0.115526,0.047777,0.046196,0.067750,0.069331,
o  ts-484-1_reactant_2,-0.093540,-0.034779,0.038873,-0.050135,0.027204,0.027206,-0.077339,-0.077341,
o  ts-485-1_reactant_1,0.037923,0.042213,0.172331,0.224451,0.054809,0.052248,0.169642,0.172203,
o  ts-485-1_reactant_2,-0.094042,-0.035247,0.038900,-0.050613,0.027198,0.027199,-0.077811,-0.077812,
o  ts-486-1_reactant_1,-0.002133,0.001930,0.144155,0.155003,0.051224,0.049331,0.103779,0.105672,
o  ts-486-1_reactant_2,-0.093667,-0.034934,0.038885,-0.050254,0.027196,0.027197,-0.077450,-0.077451,
o  ts-487-1_reactant_1,-0.098934,-0.095936,0.105163,0.018145,0.049080,0.047178,-0.030935,-0.029033,
o  ts-487-1_reactant_2,-0.102225,-0.042964,0.039391,-0.058336,0.027146,0.027147,-0.085482,-0.085483,
o  ts-488-1_reactant_1,0.038958,0.042577,0.154956,0.207791,0.054656,0.051560,0.153135,0.156231,
o  ts-488-1_reactant_2,-0.097211,-0.038272,0.039090,-0.053606,0.027175,0.027176,-0.080781,-0.080782,
o  ts-489-1_reactant_1,-0.022705,-0.019227,0.062310,0.049106,0.043129,0.042382,0.005977,0.006724,
o  ts-489-1_reactant_2,-0.099014,-0.039983,0.039204,-0.055295,0.027172,0.027173,-0.082467,-0.082468,
o  ts-490-1_reactant_1,-0.013641,-0.009081,0.034563,0.029556,0.041001,0.040544,-0.011445,-0.010987,
o  ts-490-1_reactant_2,-0.100567,-0.041398,0.039291,-0.056769,0.027161,0.027162,-0.083929,-0.083930,
o  ts-491-1_reactant_1,-0.017677,-0.012714,0.052015,0.044238,0.043698,0.042985,0.000541,0.001253,
o  ts-491-1_reactant_2,-0.094594,-0.035776,0.038929,-0.051137,0.027196,0.027197,-0.078333,-0.078334,
o  ts-49-1_reactant_1,-0.063472,-0.060568,0.101117,0.047726,0.042582,0.041717,0.005144,0.006009,
o  ts-49-1_reactant_2,-0.101437,-0.042184,0.039334,-0.057599,0.027155,0.027156,-0.084754,-0.084755,
o  ts-492-1_reactant_1,-0.016862,-0.012868,0.079540,0.074488,0.049594,0.047394,0.024894,0.027095,
o  ts-492-1_reactant_2,-0.097050,-0.038149,0.039108,-0.053418,0.027187,0.027188,-0.080605,-0.080606,
o  ts-493-1_reactant_1,0.038486,0.042416,0.135658,0.188556,0.056054,0.053180,0.132502,0.135377,
o  ts-493-1_reactant_2,-0.095973,-0.037107,0.039031,-0.052422,0.027184,0.027185,-0.079605,-0.079606,
o  ts-494-1_reactant_1,-0.007157,-0.003460,0.107313,0.113481,0.053618,0.050772,0.059862,0.062709,
o  ts-494-1_reactant_2,-0.098523,-0.039539,0.039186,-0.054824,0.027170,0.027171,-0.081994,-0.081995,
o  ts-495-1_reactant_1,-0.097678,-0.094936,0.068159,-0.018099,0.048421,0.046669,-0.066520,-0.064769,
o  ts-495-1_reactant_2,-0.103454,-0.044087,0.039465,-0.059492,0.027144,0.027145,-0.086635,-0.086636,
o  ts-496-1_reactant_1,0.031443,0.035418,0.118269,0.162869,0.052678,0.050382,0.110191,0.112487,
o  ts-496-1_reactant_2,-0.100897,-0.041769,0.039332,-0.057061,0.027156,0.027157,-0.084217,-0.084217,
o  ts-497-2_reactant_1,-0.003166,0.000994,0.061589,0.069032,0.046393,0.045281,0.022639,0.023751,
o  ts-497-2_reactant_2,-0.097448,-0.038485,0.039110,-0.053819,0.027180,0.027181,-0.081000,-0.081001,
o  ts-498-1_reactant_1,0.003717,0.007722,0.033813,0.046448,0.042307,0.041719,0.004140,0.004729,
o  ts-498-1_reactant_2,-0.101234,-0.042009,0.039333,-0.057394,0.027158,0.027159,-0.084553,-0.084554,
o  ts-499-3_reactant_1,-0.002477,0.003468,0.051272,0.059023,0.045261,0.044276,0.013762,0.014747,
o  ts-499-3_reactant_2,-0.095779,-0.036901,0.039007,-0.052249,0.027188,0.027189,-0.079437,-0.079438,
o  ts-500-1_reactant_1,0.003579,0.008157,0.078879,0.094462,0.050329,0.048274,0.044133,0.046188,
o  ts-500-1_reactant_2,-0.096099,-0.037204,0.039031,-0.052547,0.027186,0.027187,-0.079733,-0.079734,
o  ts-501-1_reactant_1,0.053489,0.057866,0.134925,0.203135,0.057690,0.054442,0.145445,0.148693,
o  ts-501-1_reactant_2,-0.097863,-0.038867,0.039152,-0.054197,0.027172,0.027173,-0.081369,-0.081370,
o  ts-502-1_reactant_1,0.007551,0.011536,0.106530,0.127755,0.055225,0.052071,0.072531,0.075685,
o  ts-502-1_reactant_2,-0.100935,-0.041794,0.039335,-0.057093,0.027158,0.027159,-0.084252,-0.084253,
o  ts-50-2_reactant_1,-0.059900,-0.056716,0.073009,0.021801,0.039165,0.038802,-0.017363,-0.017001,
o  ts-50-2_reactant_2,-0.105093,-0.045534,0.039558,-0.061039,0.027141,0.027142,-0.088179,-0.088180,
o  ts-503-1_reactant_1,-0.081479,-0.078407,0.067422,-0.002345,0.049711,0.047843,-0.052056,-0.050188,
o  ts-503-1_reactant_2,-0.104592,-0.045127,0.039535,-0.060562,0.027139,0.027140,-0.087701,-0.087702,
o  ts-504-2_reactant_1,0.041243,0.045591,0.117436,0.172318,0.056246,0.052627,0.116072,0.119692,
o  ts-504-2_reactant_2,-0.104583,-0.045112,0.039530,-0.060557,0.027141,0.027142,-0.087699,-0.087700,
o  ts-505-1_reactant_1,0.038259,0.041881,0.154951,0.207047,0.053977,0.051412,0.153070,0.155635,
o  ts-505-1_reactant_2,-0.096309,-0.037437,0.039049,-0.052745,0.027175,0.027176,-0.079921,-0.079922,
o  ts-506-2_reactant_1,0.041388,0.044658,0.127301,0.180771,0.048974,0.047544,0.131797,0.133226,
o  ts-506-2_reactant_2,-0.099501,-0.040419,0.039237,-0.055749,0.027172,0.027173,-0.082922,-0.082923,
o  ts-507-1_reactant_1,0.032619,0.037587,0.144850,0.190778,0.051562,0.049889,0.139216,0.140889,
o  ts-507-1_reactant_2,-0.094993,-0.036165,0.038965,-0.051503,0.027191,0.027192,-0.078694,-0.078695,
o  ts-508-2_reactant_1,0.038290,0.042633,0.172444,0.225822,0.056552,0.053816,0.169271,0.172006,
o  ts-508-2_reactant_2,-0.095150,-0.036314,0.038979,-0.051647,0.027190,0.027191,-0.078837,-0.078838,
o  ts-509-2_reactant_1,0.092256,0.097085,0.228023,0.337433,0.062121,0.058535,0.275312,0.278898,
o  ts-509-2_reactant_2,-0.095712,-0.036835,0.039009,-0.052190,0.027173,0.027174,-0.079363,-0.079364,
o  ts-510-1_reactant_1,0.038264,0.042122,0.199886,0.255072,0.063092,0.058542,0.191980,0.196530,
o  ts-510-1_reactant_2,-0.102335,-0.043050,0.039393,-0.058445,0.027144,0.027145,-0.085589,-0.085590,
o  ts-511-3_reactant_1,-0.041314,-0.037949,0.160731,0.134275,0.056167,0.053510,0.078108,0.080765,
o  ts-511-3_reactant_2,-0.100129,-0.040966,0.039265,-0.056358,0.027159,0.027160,-0.083518,-0.083519,
o  ts-51-1_reactant_1,-0.062844,-0.058106,0.090360,0.037432,0.041917,0.041167,-0.004485,-0.003735,
o  ts-51-1_reactant_2,-0.097746,-0.038736,0.039109,-0.054119,0.027179,0.027180,-0.081298,-0.081299,
o  ts-512-1_reactant_1,0.079846,0.084661,0.210641,0.306475,0.059129,0.055926,0.247346,0.250549,
o  ts-512-1_reactant_2,-0.101719,-0.042489,0.039359,-0.057859,0.027151,0.027152,-0.085010,-0.085011,
o  ts-513-1_reactant_1,-0.009731,-0.006131,0.071750,0.071108,0.041972,0.041234,0.029135,0.029874,
o  ts-513-1_reactant_2,-0.097877,-0.038896,0.039118,-0.054242,0.027178,0.027179,-0.081420,-0.081421,
o  ts-514-2_reactant_1,-0.006042,-0.003305,0.043571,0.045181,0.038417,0.038218,0.006764,0.006963,
o  ts-514-2_reactant_2,-0.101221,-0.042051,0.039340,-0.057374,0.027158,0.027159,-0.084533,-0.084534,
o  ts-515-1_reactant_1,-0.006907,-0.001838,0.061237,0.063028,0.040629,0.040225,0.022399,0.022803,
o  ts-515-1_reactant_2,-0.094522,-0.035715,0.038941,-0.051050,0.027201,0.027202,-0.078251,-0.078252,
o  ts-516-1_reactant_1,-0.001742,0.002607,0.088719,0.097451,0.045454,0.044172,0.051996,0.053278,
o  ts-516-1_reactant_2,-0.094510,-0.035698,0.038939,-0.051040,0.027201,0.027202,-0.078240,-0.078241,
o  ts-517-1_reactant_1,0.047933,0.052637,0.144706,0.205825,0.052513,0.050174,0.153312,0.155651,
o  ts-517-1_reactant_2,-0.094984,-0.036130,0.038966,-0.051490,0.027196,0.027197,-0.078686,-0.078687,
o  ts-518-1_reactant_1,0.007235,0.011983,0.116628,0.135883,0.050134,0.047872,0.085749,0.088010,
o  ts-518-1_reactant_2,-0.095421,-0.036576,0.038985,-0.051912,0.027190,0.027191,-0.079101,-0.079102,
o  ts-519-2_reactant_1,-0.090428,-0.087465,0.077347,-0.002922,0.044972,0.043711,-0.047894,-0.046633,
o  ts-519-2_reactant_2,-0.103885,-0.044505,0.039493,-0.059895,0.027142,0.027143,-0.087038,-0.087038,
o  ts-520-1_reactant_1,0.046618,0.050287,0.127152,0.185878,0.050298,0.047986,0.135580,0.137892,
o  ts-520-1_reactant_2,-0.099074,-0.040013,0.039205,-0.055358,0.027166,0.027167,-0.082525,-0.082526,
o  ts-521-2_reactant_1,0.025231,0.028579,0.192882,0.232014,0.052470,0.050451,0.179544,0.181562,
o  ts-521-2_reactant_2,-0.095568,-0.036723,0.038991,-0.052055,0.027187,0.027188,-0.079242,-0.079243,
o  ts-52-1_reactant_1,-0.063838,-0.060268,0.118213,0.066000,0.046644,0.045181,0.019357,0.020820,
o  ts-52-1_reactant_2,-0.103966,-0.044481,0.039479,-0.059995,0.027137,0.027138,-0.087132,-0.087133,
o  ts-522-1_reactant_1,0.022687,0.025828,0.165263,0.200222,0.048509,0.047116,0.151712,0.153106,
o  ts-522-1_reactant_2,-0.097060,-0.038100,0.039073,-0.053469,0.027181,0.027182,-0.080649,-0.080650,
o  ts-523-1_reactant_1,0.020749,0.025454,0.182622,0.216859,0.051009,0.049412,0.165850,0.167447,
o  ts-523-1_reactant_2,-0.092068,-0.033408,0.038813,-0.048717,0.027212,0.027213,-0.075929,-0.075930,
o  ts-524-1_reactant_1,0.026246,0.030164,0.210062,0.251606,0.055921,0.053400,0.195685,0.198206,
o  ts-524-1_reactant_2,-0.092069,-0.033407,0.038815,-0.048718,0.027211,0.027212,-0.075929,-0.075930,
o  ts-525-2_reactant_1,0.077372,0.081595,0.265828,0.360489,0.061257,0.057889,0.299232,0.302600,
o  ts-525-2_reactant_2,-0.093964,-0.035050,0.038881,-0.050545,0.027213,0.027214,-0.077758,-0.077759,
o  ts-526-1_reactant_1,0.037191,0.041672,0.237888,0.291812,0.060053,0.056726,0.231759,0.235086,
o  ts-526-1_reactant_2,-0.091736,-0.033108,0.038786,-0.048410,0.027217,0.027218,-0.075627,-0.075628,
o  ts-527-2_reactant_1,-0.056759,-0.053583,0.198532,0.156772,0.055350,0.052962,0.101422,0.103810,
o  ts-527-2_reactant_2,-0.099084,-0.039991,0.039189,-0.055387,0.027164,0.027165,-0.082551,-0.082552,
o  ts-528-2_reactant_1,0.078290,0.082113,0.248750,0.343715,0.059830,0.056688,0.283885,0.287026,
o  ts-528-2_reactant_2,-0.093400,-0.034702,0.038887,-0.049978,0.027206,0.027207,-0.077184,-0.077185,
