   GoodVibes v3.0.1 2024/01/08 10:14:56
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc water_SPE --csv --output am1_ts 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts_87_am1_reopt,-0.504211,-0.419341,0.268835,-0.213221,0.071875,0.067762,-0.285097,-0.280984,
o  ts_880_am1_reopt_2,-0.394149,-0.313627,0.262368,-0.110487,0.071461,0.066353,-0.181948,-0.176841,
o  ts_881_am1_reopt,-0.435123,-0.352971,0.235202,-0.180235,0.066449,0.062927,-0.246684,-0.243161,
o  ts_882_am1_reopt,-0.426747,-0.344210,0.206222,-0.201883,0.064494,0.061043,-0.266377,-0.262926,
o  ts_883_am1_reopt,-0.436286,-0.352178,0.224169,-0.192358,0.067506,0.063288,-0.259864,-0.255646,
o  ts_884_am1_reopt,-0.431932,-0.348988,0.251951,-0.158635,0.070514,0.066258,-0.229148,-0.224893,
o  ts_885_am1_reopt,-0.382192,-0.303527,0.307766,-0.050230,0.078620,0.072700,-0.128850,-0.122930,
o  ts_886_am1_reopt_2,-0.412201,-0.330513,0.279786,-0.109775,0.073317,0.068920,-0.183091,-0.178694,
o  ts_887_am1_reopt,-0.505456,-0.421505,0.240093,-0.244099,0.072011,0.066743,-0.316111,-0.310842,
o  ts_888_am1_reopt,-0.380334,-0.298217,0.289729,-0.067437,0.075914,0.070499,-0.143351,-0.137936,
o  ts_889_am1_reopt_2,-0.442365,-0.357716,0.196892,-0.225820,0.067569,0.063407,-0.293389,-0.289227,
o  ts_88_am1_reopt_2,-0.372735,-0.288719,0.318858,-0.029850,0.076395,0.071517,-0.106245,-0.101366,
o  ts_890_am1_reopt_2,-0.433706,-0.349922,0.168793,-0.246720,0.064071,0.060487,-0.310791,-0.307207,
o  ts_891_am1_reopt,-0.444690,-0.359134,0.186770,-0.238629,0.066393,0.062404,-0.305022,-0.301033,
o  ts_892_am1_reopt,-0.435345,-0.351567,0.214645,-0.199820,0.069981,0.065649,-0.269800,-0.265469,
o  ts_893_am1_reopt,-0.386709,-0.307000,0.270651,-0.092490,0.076890,0.071282,-0.169380,-0.163772,
o  ts_894_am1_reopt_2,-0.416649,-0.332483,0.242313,-0.151863,0.075156,0.069366,-0.227019,-0.221229,
o  ts_895_am1_reopt,-0.509276,-0.424995,0.202826,-0.285811,0.069835,0.065457,-0.355646,-0.351268,
o  ts_896_am1_reopt,-0.387238,-0.303577,0.252309,-0.112208,0.075373,0.069893,-0.187580,-0.182100,
o  ts_897_am1_reopt,-0.426743,-0.342194,0.196121,-0.210649,0.069124,0.064563,-0.279773,-0.275212,
o  ts_898_am1_reopt,-0.418075,-0.334887,0.168045,-0.231534,0.065488,0.061620,-0.297021,-0.293153,
o  ts_899_am1_reopt,-0.429242,-0.344028,0.186111,-0.223578,0.067659,0.063454,-0.291237,-0.287032,
o  ts_89_am1_reopt,-0.432838,-0.348465,0.225636,-0.186464,0.068995,0.064901,-0.255459,-0.251365,
o  ts_8_am1_reopt_2,-0.396147,-0.316645,0.356955,-0.015138,0.075695,0.070814,-0.090834,-0.085952,
o  ts_900_am1_reopt,-0.422563,-0.335707,0.214039,-0.187405,0.071200,0.066662,-0.258605,-0.254067,
o  ts_901_am1_reopt_2,-0.372261,-0.290917,0.269971,-0.078425,0.078340,0.072398,-0.156764,-0.150823,
o  ts_902_am1_reopt_2,-0.402435,-0.316802,0.241809,-0.137961,0.075672,0.070146,-0.213633,-0.208107,
o  ts_903_am1_reopt,-0.495893,-0.408353,0.202134,-0.272841,0.071183,0.066545,-0.344023,-0.339386,
o  ts_904_am1_reopt_2,-0.373708,-0.288773,0.251600,-0.099104,0.076531,0.070814,-0.175635,-0.169918,
o  ts_905_am1_reopt_2,-0.382087,-0.302407,0.289348,-0.069451,0.076150,0.070598,-0.145601,-0.140049,
o  ts_906_am1_reopt_2,-0.376430,-0.296947,0.262063,-0.092763,0.072256,0.067305,-0.165020,-0.160068,
o  ts_907_am1_reopt,-0.385927,-0.305189,0.279723,-0.083492,0.075101,0.069598,-0.158593,-0.153091,
o  ts_908_am1_reopt_2,-0.384344,-0.301564,0.307579,-0.052372,0.078826,0.072887,-0.131198,-0.125259,
o  ts_909_am1_reopt,-0.335447,-0.258266,0.363894,0.055364,0.085163,0.078111,-0.029799,-0.022747,
o  ts_90_am1_reopt,-0.429016,-0.346766,0.197396,-0.212182,0.066113,0.062411,-0.278294,-0.274593,
o  ts_910_am1_reopt_3,-0.366464,-0.284513,0.335578,-0.005171,0.081282,0.075385,-0.086453,-0.080557,
o  ts_911_am1_reopt_2,-0.455318,-0.370734,0.295606,-0.135541,0.078568,0.072570,-0.214109,-0.208110,
o  ts_912_am1_reopt,-0.326674,-0.245618,0.345138,0.044596,0.083038,0.076463,-0.038441,-0.031867,
o  ts_913_am1_reopt,-0.427987,-0.344018,0.206088,-0.203284,0.064885,0.061080,-0.268170,-0.264365,
o  ts_914_am1_reopt,-0.417580,-0.334769,0.178169,-0.222264,0.062211,0.058295,-0.284475,-0.280559,
o  ts_915_am1_reopt_2,-0.430701,-0.345734,0.196311,-0.216383,0.063151,0.059560,-0.279534,-0.275943,
o  ts_916_am1_reopt_2,-0.423300,-0.337751,0.223700,-0.179915,0.067286,0.063181,-0.247201,-0.243096,
o  ts_917_am1_reopt,-0.374375,-0.294727,0.279868,-0.072248,0.073680,0.068529,-0.145927,-0.140776,
o  ts_918_am1_reopt,-0.405589,-0.318389,0.251463,-0.132914,0.071202,0.066358,-0.204116,-0.199272,
o  ts_919_am1_reopt,-0.496708,-0.412478,0.211892,-0.265265,0.067804,0.063188,-0.333069,-0.328453,
o  ts_91_am1_reopt,-0.440598,-0.354515,0.215417,-0.204793,0.068024,0.064136,-0.272818,-0.268929,
o  ts_920_am1_reopt,-0.373644,-0.290123,0.261915,-0.090185,0.072938,0.067404,-0.163123,-0.157589,
o  ts_921_am1_reopt,-0.392416,-0.310956,0.328745,-0.040843,0.073137,0.068625,-0.113981,-0.109469,
o  ts_922_am1_reopt_2,-0.389996,-0.307238,0.300462,-0.067867,0.071307,0.066537,-0.139174,-0.134405,
o  ts_923_am1_reopt,-0.396257,-0.310070,0.318674,-0.054988,0.072862,0.068292,-0.127850,-0.123280,
o  ts_924_am1_reopt,-0.389666,-0.304049,0.346025,-0.019281,0.077257,0.072065,-0.096538,-0.091346,
o  ts_925_am1_reopt_2,-0.342232,-0.261544,0.401894,0.086737,0.084438,0.077795,0.002299,0.008942,
o  ts_926_am1_reopt_2,-0.373743,-0.290197,0.373786,0.025647,0.080102,0.074517,-0.054456,-0.048870,
o  ts_927_am1_reopt_2,-0.469608,-0.387059,0.333918,-0.111332,0.078657,0.072390,-0.189989,-0.183722,
o  ts_928_am1_reopt,-0.335295,-0.252323,0.384014,0.074712,0.080593,0.075076,-0.005881,-0.000363,
o  ts_929_am1_reopt,-0.399608,-0.317181,0.291297,-0.085734,0.073628,0.068475,-0.159361,-0.154209,
o  ts_92_am1_reopt,-0.432884,-0.348328,0.243002,-0.167752,0.072787,0.068015,-0.240540,-0.235767,
o  ts_930_am1_reopt_2,-0.397499,-0.312150,0.263108,-0.113186,0.070738,0.065945,-0.183924,-0.179131,
o  ts_931_am1_reopt,-0.404530,-0.318212,0.280761,-0.101562,0.071855,0.067520,-0.173417,-0.169082,
o  ts_932_am1_reopt,-0.397833,-0.312498,0.308472,-0.065463,0.076496,0.071228,-0.141959,-0.136691,
o  ts_933_am1_reopt,-0.349204,-0.267460,0.364255,0.041879,0.084592,0.077624,-0.042713,-0.035745,
o  ts_934_am1_reopt_2,-0.380950,-0.296146,0.335762,-0.019679,0.080759,0.074769,-0.100438,-0.094449,
o  ts_935_am1_reopt,-0.473726,-0.389367,0.296658,-0.153320,0.076821,0.071226,-0.230141,-0.224547,
o  ts_936_am1_reopt_2,-0.346244,-0.263094,0.346326,0.025849,0.081571,0.075269,-0.055722,-0.049420,
o  ts_937_am1_reopt,-0.382764,-0.299582,0.290588,-0.069325,0.074788,0.069506,-0.144113,-0.138830,
o  ts_938_am1_reopt,-0.383044,-0.296408,0.262593,-0.099038,0.071383,0.066649,-0.170421,-0.165687,
o  ts_939_am1_reopt,-0.389521,-0.302450,0.280272,-0.086878,0.072786,0.068316,-0.159664,-0.155194,
o  ts_93_am1_reopt,-0.385247,-0.303880,0.298889,-0.061412,0.080428,0.074034,-0.141840,-0.135446,
o  ts_940_am1_reopt,-0.383405,-0.296561,0.307933,-0.051388,0.077301,0.072021,-0.128689,-0.123409,
o  ts_941_am1_reopt_2,-0.334315,-0.251393,0.363557,0.056432,0.086334,0.078830,-0.029902,-0.022398,
o  ts_942_am1_reopt,-0.366347,-0.279671,0.335017,-0.005336,0.082283,0.076050,-0.087620,-0.081386,
o  ts_943_am1_reopt,-0.458051,-0.371353,0.296068,-0.138038,0.077451,0.071938,-0.215489,-0.209976,
o  ts_944_am1_reopt,-0.324152,-0.238976,0.345636,0.047501,0.082624,0.076162,-0.035123,-0.028661,
o  ts_945_am1_reopt_2,-0.339973,-0.259489,0.383724,0.069940,0.082092,0.075680,-0.012152,-0.005740,
o  ts_946_am1_reopt,-0.340054,-0.259203,0.356179,0.040740,0.078899,0.072803,-0.038159,-0.032063,
o  ts_947_am1_reopt_2,-0.350580,-0.267506,0.373512,0.048779,0.080616,0.074800,-0.031837,-0.026021,
o  ts_948_am1_reopt_2,-0.344385,-0.262099,0.401151,0.084333,0.085155,0.078475,-0.000822,0.005858,
o  ts_949_am1_reopt_2,-0.296048,-0.218116,0.457182,0.191378,0.092161,0.084096,0.099217,0.107282,
o  ts_94_am1_reopt_2,-0.414041,-0.328877,0.270746,-0.119685,0.075917,0.070896,-0.195603,-0.190582,
o  ts_950_am1_reopt_3,-0.328928,-0.245863,0.428898,0.128894,0.087672,0.081072,0.041222,0.047822,
o  ts_951_am1_reopt_2,-0.417502,-0.335376,0.389707,-0.000680,0.084389,0.077778,-0.085069,-0.078458,
o  ts_952_am1_reopt_3,-0.287181,-0.205982,0.439840,0.181569,0.087774,0.081010,0.093795,0.100559,
o  ts_953_am1_reopt,-0.388235,-0.303589,0.299935,-0.066504,0.072491,0.067074,-0.138996,-0.133578,
o  ts_954_am1_reopt_2,-0.383402,-0.296491,0.271910,-0.091249,0.068574,0.063935,-0.159823,-0.155184,
o  ts_955_am1_reopt_2,-0.391981,-0.303440,0.290580,-0.080538,0.068798,0.064666,-0.149336,-0.145204,
o  ts_956_am1_reopt_2,-0.386369,-0.297331,0.317971,-0.045747,0.073592,0.068607,-0.119338,-0.114354,
o  ts_957_am1_reopt_2,-0.337740,-0.254968,0.373838,0.061542,0.080982,0.074490,-0.019440,-0.012948,
o  ts_958_am1_reopt_2,-0.370316,-0.285251,0.345087,-0.000794,0.078742,0.072661,-0.079536,-0.073454,
o  ts_959_am1_reopt,-0.461003,-0.376211,0.305870,-0.132544,0.074165,0.068783,-0.206710,-0.201328,
o  ts_95_am1_reopt,-0.505457,-0.418960,0.231246,-0.252408,0.071919,0.067489,-0.324326,-0.319897,
o  ts_960_am1_reopt,-0.335617,-0.252999,0.355601,0.044612,0.079449,0.073083,-0.034838,-0.028472,
o  ts_961_am1_reopt_2,-0.451928,-0.369725,0.244990,-0.188341,0.064237,0.060296,-0.252577,-0.248637,
o  ts_962_am1_reopt,-0.443046,-0.360988,0.216470,-0.209193,0.061685,0.057829,-0.270879,-0.267023,
o  ts_963_am1_reopt,-0.455836,-0.371082,0.234713,-0.202912,0.062845,0.059159,-0.265758,-0.262072,
o  ts_964_am1_reopt,-0.448769,-0.365372,0.262342,-0.166577,0.066745,0.062731,-0.233322,-0.229308,
o  ts_965_am1_reopt,-0.399878,-0.322578,0.318390,-0.058922,0.073799,0.068486,-0.132722,-0.127408,
o  ts_966_am1_reopt,-0.429067,-0.346108,0.289862,-0.117915,0.070308,0.065708,-0.188222,-0.183623,
o  ts_967_am1_reopt,-0.528224,-0.444897,0.250030,-0.258366,0.067540,0.063185,-0.325905,-0.321550,
o  ts_968_am1_reopt_2,-0.393568,-0.312238,0.299918,-0.071860,0.072397,0.067027,-0.144257,-0.138887,
o  ts_969_am1_reopt,-0.455308,-0.373032,0.207214,-0.229903,0.063381,0.059564,-0.293284,-0.289467,
o  ts_96_am1_reopt_3,-0.378421,-0.294885,0.280861,-0.073665,0.076826,0.071566,-0.150492,-0.145232,
o  ts_970_am1_reopt,-0.444857,-0.361813,0.179276,-0.248897,0.059495,0.056317,-0.308392,-0.305214,
o  ts_971_am1_reopt,-0.458478,-0.373595,0.196844,-0.243756,0.062536,0.058780,-0.306293,-0.302536,
o  ts_972_am1_reopt,-0.454657,-0.369213,0.225003,-0.210325,0.066063,0.062068,-0.276388,-0.272393,
o  ts_973_am1_reopt,-0.404627,-0.325159,0.281019,-0.101566,0.073024,0.067784,-0.174589,-0.169350,
o  ts_974_am1_reopt_2,-0.435610,-0.352764,0.252181,-0.162400,0.070542,0.065674,-0.232942,-0.228074,
o  ts_975_am1_reopt,-0.531640,-0.447220,0.212844,-0.299564,0.066121,0.062030,-0.365685,-0.361594,
o  ts_976_am1_reopt,-0.397234,-0.315250,0.262801,-0.113262,0.070888,0.065801,-0.184151,-0.179064,
o  ts_977_am1_reopt_2,-0.439795,-0.356656,0.206540,-0.214813,0.064807,0.060654,-0.279621,-0.275467,
o  ts_978_am1_reopt,-0.429721,-0.345592,0.178627,-0.234175,0.060727,0.057404,-0.294903,-0.291579,
o  ts_979_am1_reopt,-0.446899,-0.359107,0.196725,-0.232249,0.063649,0.059608,-0.295898,-0.291857,
o  ts_97_am1_reopt,-0.415681,-0.330175,0.224858,-0.169762,0.070631,0.066203,-0.240393,-0.235965,
o  ts_980_am1_reopt,-0.439542,-0.353080,0.224356,-0.195608,0.067457,0.063143,-0.263065,-0.258751,
o  ts_981_am1_reopt_2,-0.389206,-0.308811,0.280336,-0.086555,0.074484,0.068868,-0.161039,-0.155423,
o  ts_982_am1_reopt,-0.419951,-0.336654,0.251526,-0.147126,0.071940,0.066777,-0.219066,-0.213903,
o  ts_983_am1_reopt,-0.516638,-0.431108,0.212183,-0.284989,0.067472,0.063061,-0.352461,-0.348050,
o  ts_984_am1_reopt,-0.381047,-0.299095,0.262074,-0.097489,0.072935,0.067138,-0.170424,-0.164627,
o  ts_985_am1_reopt,-0.399432,-0.317218,0.300270,-0.077648,0.071279,0.066312,-0.148927,-0.143960,
o  ts_986_am1_reopt,-0.391161,-0.310156,0.272742,-0.098620,0.066519,0.062695,-0.165139,-0.161314,
o  ts_987_am1_reopt,-0.405810,-0.323739,0.290435,-0.094312,0.070446,0.065471,-0.164758,-0.159783,
o  ts_988_am1_reopt_2,-0.396167,-0.317139,0.318525,-0.055088,0.073295,0.068307,-0.128384,-0.123395,
o  ts_989_am1_reopt,-0.347811,-0.272996,0.374391,0.051901,0.080140,0.073991,-0.028239,-0.022090,
o  ts_98_am1_reopt_2,-0.416902,-0.332176,0.196550,-0.200646,0.067319,0.063453,-0.267964,-0.264099,
o  ts_990_am1_reopt_2,-0.382998,-0.304587,0.345419,-0.013212,0.077756,0.072152,-0.090968,-0.085364,
o  ts_991_am1_reopt_2,-0.478835,-0.399029,0.306104,-0.150281,0.072967,0.068269,-0.223248,-0.218550,
o  ts_992_am1_reopt,-0.339681,-0.260933,0.355985,0.040716,0.077945,0.072055,-0.037229,-0.031338,
o  ts_993_am1_reopt,-0.442641,-0.358480,0.216863,-0.208784,0.060574,0.056976,-0.269358,-0.265759,
o  ts_994_am1_reopt,-0.431303,-0.346636,0.188150,-0.227353,0.057963,0.054554,-0.285316,-0.281907,
o  ts_995_am1_reopt,-0.446959,-0.360164,0.206586,-0.223829,0.058717,0.055647,-0.282546,-0.279477,
o  ts_996_am1_reopt,-0.439869,-0.354729,0.234211,-0.187497,0.062576,0.059203,-0.250073,-0.246700,
o  ts_997_am1_reopt_2,-0.391112,-0.312540,0.290269,-0.080006,0.069441,0.064921,-0.149446,-0.144927,
o  ts_998_am1_reopt_3,-0.423003,-0.337670,0.261602,-0.141555,0.067327,0.062870,-0.208882,-0.204425,
o  ts_999_am1_reopt,-0.517691,-0.433644,0.222112,-0.277504,0.062792,0.059212,-0.340296,-0.336717,
o  ts_99_am1_reopt_2,-0.425835,-0.338062,0.214853,-0.190359,0.069141,0.065117,-0.259500,-0.255476,
o  ts_9_am1_reopt_2,-0.457063,-0.375569,0.264373,-0.172148,0.066998,0.063406,-0.239146,-0.235554,
   **********************************************************************************************************************************************
