   GoodVibes v3.0.1 2023/07/27 15:12:34
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_non_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1675,-371.860739,0.133565,-371.717539,0.042437,0.042331,-371.759975,-371.759869,
o  ts_1676,-447.061576,0.138050,-446.912674,0.045798,0.045335,-446.958473,-446.958010,
o  ts_1677,-387.898826,0.122709,-387.766527,0.042235,0.042102,-387.808762,-387.808629,
o  ts_1678,-792.138759,0.097329,-792.032224,0.042457,0.042242,-792.074681,-792.074466,
o  ts_1679,-563.597118,0.185826,-563.398514,0.051654,0.049944,-563.450168,-563.448458,
o  ts_1680,-350.040885,0.175282,-349.855262,0.043833,0.043684,-349.899095,-349.898946,
o  ts_1681,-425.255852,0.180359,-425.064260,0.046176,0.045812,-425.110436,-425.110071,
o  ts_1682,-402.965067,0.147320,-402.807337,0.044588,0.044326,-402.851925,-402.851664,
o  ts_1683,-770.332404,0.139165,-770.183388,0.043542,0.043365,-770.226930,-770.226753,
o  ts_1684,-2884.336500,0.138622,-2884.187793,0.044863,0.044623,-2884.232656,-2884.232415,
o  ts_1685,-409.975089,0.140467,-409.825142,0.042246,0.042125,-409.867388,-409.867267,
o  ts_1686,-425.243327,0.179713,-425.052043,0.047244,0.046666,-425.099287,-425.098709,
o  ts_1687,-500.459759,0.184806,-500.262486,0.049553,0.048706,-500.312039,-500.311192,
o  ts_1688,-478.167245,0.151690,-478.003931,0.047925,0.047211,-478.051856,-478.051142,
o  ts_1689,-845.534387,0.143608,-845.379723,0.046881,0.046243,-845.426604,-845.425966,
o  ts_1690,-2959.538414,0.143103,-2959.384037,0.048148,0.047425,-2959.432186,-2959.431462,
o  ts_1691,-485.176919,0.144948,-485.021259,0.045676,0.045117,-485.066935,-485.066375,
o  ts_1692,-366.079884,0.164635,-365.905060,0.043345,0.043199,-365.948405,-365.948258,
o  ts_1693,-441.294772,0.169699,-441.113978,0.045719,0.045374,-441.159697,-441.159352,
o  ts_1694,-419.003352,0.136587,-418.856475,0.044187,0.043937,-418.900662,-418.900413,
o  ts_1695,-786.370878,0.128487,-786.232683,0.043080,0.042908,-786.275764,-786.275591,
o  ts_1696,-2900.374902,0.127898,-2900.237045,0.044445,0.044205,-2900.281490,-2900.281251,
o  ts_1697,-426.013856,0.129714,-425.874761,0.041898,0.041763,-425.916659,-425.916524,
o  ts_1698,-770.321708,0.139105,-770.172706,0.043826,0.043532,-770.216532,-770.216237,
o  ts_1699,-845.537664,0.144087,-845.382721,0.046328,0.045723,-845.429049,-845.428444,
o  ts_1700,-823.243554,0.110996,-823.122591,0.044557,0.044124,-823.167148,-823.166715,
o  ts_1701,-1190.611974,0.102973,-1190.499619,0.043450,0.043108,-1190.543069,-1190.542727,
o  ts_1702,-3304.615944,0.102420,-3304.503910,0.044751,0.044322,-3304.548661,-3304.548232,
o  ts_1703,-830.254800,0.104270,-830.141491,0.042244,0.041982,-830.183735,-830.183473,
o  ts_1704,-541.778192,0.227642,-541.537099,0.053137,0.051236,-541.590236,-541.588335,
o  ts_1705,-616.992619,0.232721,-616.745562,0.055745,0.053373,-616.801307,-616.798935,
o  ts_1706,-594.700794,0.199553,-594.487665,0.054381,0.052097,-594.542045,-594.539762,
o  ts_1707,-962.069129,0.191519,-961.864641,0.052881,0.050852,-961.917522,-961.915493,
o  ts_1708,-3076.073219,0.190964,-3075.869036,0.054204,0.052029,-3075.923240,-3075.921065,
o  ts_1709,-601.712163,0.192703,-601.506820,0.051654,0.049792,-601.558474,-601.556612,
o  ts_1710,-385.961813,0.152416,-385.799411,0.043220,0.043103,-385.842631,-385.842515,
o  ts_1711,-461.175939,0.157199,-461.007762,0.045750,0.045509,-461.053512,-461.053271,
